index,fips,county,state,ST,ave_temp,precip_ave,tot_ha,sand,silt,clay,yield_Mg,dSOC_MgC,dN2ON_kgN,iN2ON_kgN,kgCH4_ox,ghg_MgCO2e,yield_Mg_ha,dSOC_MgC_ha,dN2ON_kgN_ha,iN2ON_kgN_ha,kgCH4_ox_ha,ghg_MgCO2e_ha
865,21237,Wolfe,Kentucky,KY,13.75925696,114.1920767,1134.378007,27.23635255,54.17114445,18.592503,24555.12968,-13.77817813,1697.932326,374.8671738,2080.933831,855.2143604,21.64633793,-0.01214602,1.496795879,0.330460544,1.834427165,0.753905978
866,21239,Woodford,Kentucky,KY,13.24552525,114.6859838,8900.810613,19.41054771,57.89552257,22.69392971,190322.7562,93.34479155,18430.1557,3002.188078,15693.93571,8141.764712,21.38263182,0.010487224,2.070615419,0.337293782,1.76320297,0.914721711
867,22001,Acadia Parish,Louisiana,LA,20.33072756,151.1028802,14654.27643,18.39449763,67.15237832,14.45312404,360886.9954,-150.1502261,23936.35843,5699.401023,29278.10746,12069.02602,24.6267359,-0.010246171,1.63340432,0.388924083,1.997922422,0.823583893
868,22003,Allen Parish,Louisiana,LA,20.0242333,155.5294429,11438.61958,24.18371691,59.70326952,16.11301357,279120.1585,239.1457818,15603.80962,4379.737406,23814.19847,6776.97706,24.40155968,0.020906874,1.364133976,0.382890381,2.081911921,0.59246459
869,22005,Ascension Parish,Louisiana,LA,20.45626268,153.21334,9007.498814,13.8712861,62.16280879,23.96590511,218168.3964,-209.4348848,18807.17597,3190.361399,17387.50145,9439.061791,24.22075216,-0.02325117,2.087946538,0.354189489,1.930336246,1.047911522
870,22007,Assumption Parish,Louisiana,LA,20.78826627,150.5317046,832.194225,7.081049009,46.95514406,45.96380693,19435.4401,10.32884012,2870.63423,205.391594,1082.609295,1212.52463,23.35445202,0.012411574,3.449476269,0.246807281,1.300909406,1.457021202
871,22009,Avoyelles Parish,Louisiana,LA,20.10044419,140.2325562,16808.99579,19.55810534,51.11043496,29.33145969,394337.8617,1095.448931,33859.06032,5399.341223,32337.81643,11425.73054,23.45992983,0.065170397,2.014341651,0.321217358,1.92383988,0.679739033
872,22011,Beauregard Parish,Louisiana,LA,20.13029758,152.057475,6968.309678,29.2531329,55.81004015,14.93682695,169693.438,148.657781,9658.86436,2688.510766,14429.11954,4192.042507,24.35216657,0.021333406,1.386112961,0.385819645,2.070677138,0.601586712
873,22013,Bienville Parish,Louisiana,LA,19.17273417,131.9255161,2554.524754,55.14527489,31.81687032,13.03785478,56721.42309,-119.2207402,3138.249909,996.3150053,5369.096159,2007.895969,22.20429573,-0.046670419,1.228506361,0.390019711,2.101798446,0.786015467
874,22015,Bossier Parish,Louisiana,LA,18.9960182,126.7125449,4749.031541,35.34487419,39.57877433,25.07635148,107804.7636,3.984938019,9095.541608,1502.898062,8905.789066,4148.627645,22.700368,0.000839105,1.915241356,0.316464115,1.875285306,0.873573403
875,22017,Caddo Parish,Louisiana,LA,19.15195984,122.908394,17919.41695,44.43982568,37.32679465,18.23337967,401406.269,-795.7385019,27586.52665,6121.318868,38836.2754,15862.25647,22.40063224,-0.044406495,1.539476799,0.341602569,2.167273383,0.885199363
876,22019,Calcasieu Parish,Louisiana,LA,20.43519777,150.9862071,44487.5449,24.73612822,59.00017651,16.26369527,1079033.222,-1630.379524,67973.9299,17775.59661,93825.43727,39047.94526,24.25472623,-0.036648,1.527931695,0.399563443,2.109027088,0.877727583
877,22021,Caldwell Parish,Louisiana,LA,19.32702597,132.652531,3620.249587,45.96515928,38.71206558,15.32277514,84208.99614,133.0837651,4925.961576,1296.469816,6953.84991,1908.334038,23.26054989,0.036760936,1.360669053,0.358116142,1.920820579,0.527127755
878,22023,Cameron Parish,Louisiana,LA,20.86615644,144.1727692,6239.424612,32.94636298,44.33561683,22.71802019,145449.5003,223.6146322,11493.90091,2384.900861,12007.1849,4622.809862,23.31136432,0.035838983,1.842141163,0.382230896,1.924405799,0.740903232
879,22025,Catahoula Parish,Louisiana,LA,19.72809003,131.9802939,7636.790419,44.4687186,38.86310482,16.66817657,169690.0541,425.6993695,9664.415085,2533.44468,16139.23909,3066.812987,22.22007477,0.055743231,1.265507439,0.331742072,2.113353674,0.401584019
880,22027,Claiborne Parish,Louisiana,LA,18.83495423,131.5607569,8961.31672,66.46349362,22.95802685,10.57847953,189358.9964,-1145.385847,11285.24465,3867.861711,13660.2731,10123.16883,21.13071129,-0.127814459,1.259328846,0.431617566,1.524360039,1.129651941
881,22029,Concordia Parish,Louisiana,LA,19.9042772,144.0763956,1128.793375,15.34157004,41.0155323,43.64289766,26859.48853,62.76761206,3263.641405,317.318882,1641.10732,1214.974135,23.79486726,0.055605936,2.891265556,0.281113345,1.453859808,1.076347685
882,22031,De Soto Parish,Louisiana,LA,19.45362956,124.3396299,13062.06779,54.23485067,31.57270059,14.19244874,293919.3347,-861.1328322,17382.6042,4761.848572,28036.79858,11589.90778,22.50174623,-0.065926226,1.330769713,0.364555494,2.146428807,0.887295026
883,22033,East Baton Rouge Parish,Louisiana,LA,20.16131735,156.4627717,14185.96095,11.73118656,73.28988335,14.97893008,331630.2143,330.114755,21579.57161,5085.18794,28001.60088,9108.093181,23.37735283,0.023270525,1.521192092,0.35846623,1.973895247,0.642049785
884,22035,East Carroll Parish,Louisiana,LA,19.03590749,136.6985908,697.47787,20.07109172,47.4632313,32.46567698,15805.56294,71.40765693,1567.621705,218.2820849,1154.170372,449.5907558,22.66102427,0.102379817,2.247557624,0.312959155,1.65477705,0.644595012
885,22037,East Feliciana Parish,Louisiana,LA,20.08689514,156.7941754,4169.830394,24.09966844,62.96893895,12.93139261,98538.37017,-217.1074201,6069.08959,1681.135452,8175.838166,3793.326019,23.63126575,-0.052066247,1.455476366,0.403166386,1.960712401,0.909707509
886,22039,Evangeline Parish,Louisiana,LA,20.14230851,149.6290381,10182.19752,21.74233738,61.12875021,17.12891241,245826.8245,277.6866353,14902.5957,3836.217918,21397.20044,6185.2005,24.1428065,0.027271778,1.463593263,0.376757366,2.101432465,0.607452418
887,22041,Franklin Parish,Louisiana,LA,19.50262572,133.8760182,204.462434,11.81720079,66.1838974,21.99890181,4785.876618,26.85998504,327.0045912,60.05002629,423.6226673,50.86967281,23.40711946,0.131368802,1.599338249,0.293697112,2.071885084,0.24879716
888,22043,Grant Parish,Louisiana,LA,19.64143554,134.1591331,2200.34653,38.68780208,39.54195321,21.77024471,50742.99038,-72.89657362,3621.100789,805.1127763,4471.530972,1984.719364,23.06136315,-0.033129588,1.645695684,0.365902718,2.03219398,0.902003088
889,22045,Iberia Parish,Louisiana,LA,20.81343612,142.9607974,6851.777679,13.16201708,63.67014059,23.16784234,164150.9228,872.7293643,13622.72241,2227.405551,13108.55462,3034.326234,23.95742105,0.127372691,1.988202631,0.325084329,1.913161114,0.442852407
890,22047,Iberville Parish,Louisiana,LA,20.42060249,151.6521342,7281.261136,12.2062212,52.9782237,34.8155551,174256.4171,53.10504482,18909.53393,2381.146709,12543.82262,8318.428125,23.93217519,0.007293386,2.597013564,0.327023941,1.722754119,1.142443317
891,22049,Jackson Parish,Louisiana,LA,19.06818619,134.2633272,1611.210359,60.35936961,28.1228683,11.51776208,38068.91006,-133.4327914,2160.835021,634.5062673,3404.722721,1557.395239,23.62752315,-0.082815252,1.341125328,0.393807217,2.113145997,0.966599569
892,22051,Jefferson Parish,Louisiana,LA,21.37,140.3295289,126.726736,9.076110435,51.94993538,38.97395418,2942.487874,-5.63520114,457.4428315,31.31185312,175.1001022,219.2347051,23.21915617,-0.044467342,3.609678952,0.247081666,1.381713975,1.729979893
893,22053,Jefferson Davis Parish,Louisiana,LA,20.26942542,153.2288965,21475.14144,25.72488123,56.17233762,18.10278115,524477.5873,-817.7896422,32762.31564,8945.909228,45908.46799,19075.93716,24.42254403,-0.038080757,1.525592543,0.416570445,2.137749273,0.888279931
894,22055,Lafayette Parish,Louisiana,LA,20.43976173,149.6235828,8171.096033,15.86537352,68.56209159,15.57253489,200385.3692,210.7685687,13141.07594,3032.948901,16700.4504,5494.068205,24.52368305,0.025794406,1.608239076,0.371180181,2.043844587,0.672378367
895,22057,Lafourche Parish,Louisiana,LA,21.26485908,152.4847109,11886.20321,5.770605316,34.01853457,60.21086011,261490.7321,-323.5071649,48995.48127,2207.722821,8692.93312,22260.06477,21.99951721,-0.027217031,4.122046409,0.18573827,0.7313465,1.87276495
896,22059,La Salle Parish,Louisiana,LA,19.53891962,133.3393262,836.236247,38.82020976,48.51878263,12.66100761,19048.25659,-23.33858539,1335.854917,289.2148728,1704.18158,714.3839843,22.77855888,-0.027909081,1.597461151,0.345853069,2.037918813,0.854284883
897,22061,Lincoln Parish,Louisiana,LA,18.86911264,132.4989957,22879.29334,66.06639886,22.70111409,11.23248705,490023.5091,-2735.826897,26054.9402,9837.866819,37081.28913,23929.68677,21.41777291,-0.119576547,1.138800041,0.429989977,1.620735771,1.045910222
898,22063,Livingston Parish,Louisiana,LA,20.34017608,156.829526,3535.871041,30.86007724,57.43407557,11.70584719,83374.48213,-177.4382559,5108.24111,1439.385976,6691.947322,3188.831081,23.57961621,-0.050182332,1.444691011,0.407081016,1.892588062,0.901851636
899,22065,Madison Parish,Louisiana,LA,19.20252674,137.3974358,583.275378,15.65541922,45.86516607,38.47941471,14013.75233,33.00795557,1683.030149,163.5674952,940.6450062,621.5376851,24.02596244,0.056590689,2.88548122,0.280429282,1.612694521,1.065599044
900,22067,Morehouse Parish,Louisiana,LA,18.83778191,134.5054117,4117.784118,19.98365248,55.88274447,24.13360306,94666.36029,656.0089068,7031.624904,1099.208961,7745.43368,764.6925132,22.98963656,0.159311146,1.707623494,0.266941862,1.880971284,0.185704858
901,22069,Natchitoches Parish,Louisiana,LA,19.54580839,132.4541686,12383.76252,37.37507839,32.80507862,29.81984299,283830.8289,356.6695729,24300.38551,4003.986744,22927.96519,9835.498575,22.91959559,0.02880139,1.962278061,0.323325543,1.851453882,0.794225386
902,22071,Orleans Parish,Louisiana,LA,21.66,138.44,27.861914,11.4,68.63016676,19.96983324,681.3930561,-0.891475465,49.89796084,10.17386524,60.81791713,26.57402652,24.45607492,-0.031996203,1.79090212,0.365153135,2.182833424,0.953776059
903,22073,Ouachita Parish,Louisiana,LA,19.12107132,131.5341954,3371.878614,42.71625413,43.40072023,13.88302564,75008.29031,197.0749569,4135.154641,1171.925946,7082.04166,1289.176935,22.24525225,0.058446635,1.226365215,0.347558759,2.10032521,0.382331953
904,22075,Plaquemines Parish,Louisiana,LA,21.68342745,140.755318,944.036077,10.86362081,40.58917616,48.54720302,22052.34112,-41.23434705,3566.91247,209.5321909,1010.008108,1695.102754,23.3596381,-0.043678783,3.778364574,0.221953584,1.069882955,1.795591074
905,22077,Pointe Coupee Parish,Louisiana,LA,20.24351336,151.7345519,7941.717975,14.61506224,54.54858581,30.83635195,189927.4558,1034.773313,17988.321,2660.555099,14539.64009,4398.444709,23.91515997,0.130295903,2.265041525,0.33501002,1.8307928,0.553840457
906,22079,Rapides Parish,Louisiana,LA,19.90480102,141.3046307,8358.125671,29.44748257,50.0208829,20.53163454,193759.8476,231.4391122,13254.78961,2997.779592,17017.81169,5442.145452,23.18221277,0.027690313,1.585856702,0.358666489,2.036079901,0.651120319
907,22081,Red River Parish,Louisiana,LA,19.33592156,127.9216497,8742.074853,34.52612636,41.16210814,24.3117655,195447.9629,34.27761451,14965.56391,2900.509522,18031.43702,6807.946987,22.35715962,0.003920993,1.711900683,0.331787313,2.062603824,0.778756428
908,22083,Richland Parish,Louisiana,LA,19.32774572,134.6975123,142.64723,12.40289191,58.19440848,29.40269961,3375.612212,23.50189841,286.5036727,38.96618129,260.8596898,42.0908482,23.66405721,0.164755379,2.008476945,0.273164654,1.82870491,0.29506951
909,22085,Sabine Parish,Louisiana,LA,19.797684,131.6945048,5022.601095,57.29600244,28.70397553,14.00002203,118788.2917,-483.2908866,6565.285135,2042.361586,10080.48529,5072.289432,23.65075176,-0.096223227,1.30714843,0.406634241,2.007024866,1.009892949
910,22089,St. Charles Parish,Louisiana,LA,21.09963305,151.4029965,3193.838623,4.025482138,35.95964177,60.01487609,69853.79629,-76.00537564,13065.10069,569.4748609,2319.806156,5890.199555,21.87142324,-0.0237975,4.090720363,0.178304206,0.726337937,1.844238313
911,22091,St. Helena Parish,Louisiana,LA,20.05177703,156.0839951,4883.324025,36.12556709,53.84231211,10.0321208,114184.0587,-291.4663633,7136.987623,2044.117789,9076.292407,4636.306425,23.38244568,-0.059686058,1.461501958,0.418591472,1.858629974,0.949416095
912,22093,St. James Parish,Louisiana,LA,20.51100404,153.6746656,644.48097,6.770356715,54.20206502,39.02757826,15125.342,-7.1790762,2015.188882,180.644009,897.9185614,915.383441,23.4690281,-0.011139314,3.126840009,0.280293783,1.39324294,1.420342079
913,22095,St. John the Baptist Parish,Louisiana,LA,20.98339665,150.2555537,569.717502,5.749870602,55.18237883,39.06775057,13474.27699,-11.32431587,1786.150067,162.9747394,822.1346602,829.978497,23.65080402,-0.019877072,3.135150422,0.286062371,1.443056703,1.456824644
914,22097,St. Landry Parish,Louisiana,LA,20.20829254,148.802884,20506.87569,15.00238464,62.64327917,22.35433619,492928.0894,1418.760698,39384.87259,6982.536269,39557.69738,12998.72936,24.03721058,0.069184634,1.920569139,0.340497323,1.92899679,0.633871759
915,22099,St. Martin Parish,Louisiana,LA,20.52088333,149.3149773,10984.9509,14.275684,56.29551633,29.42879967,266392.0211,-256.8220571,26504.06296,3688.671098,19700.58888,12959.94103,24.25063375,-0.023379445,2.412761168,0.335793135,1.793416198,1.179790529
916,22101,St. Mary Parish,Louisiana,LA,21.0234758,142.9861761,1835.78308,10.24368358,44.3171441,45.43917232,42011.93331,-55.27602105,6131.670672,481.9651409,2292.141837,2891.898428,22.88502044,-0.030110323,3.340084533,0.262539265,1.248590785,1.575294194
917,22103,St. Tammany Parish,Louisiana,LA,20.7242712,151.5978293,2942.105644,57.20288229,32.10891613,10.68820158,66875.04448,-406.0774098,3641.54997,1363.565216,5900.826157,3406.514879,22.73033418,-0.138022715,1.237735966,0.463465756,2.005647271,1.157849272
918,22105,Tangipahoa Parish,Louisiana,LA,20.23890311,153.1924633,12054.23246,36.20725901,54.1437426,9.648998385,265051.3756,195.9336495,16351.27247,4964.930766,22538.30529,7525.876491,21.98824161,0.016254345,1.356475622,0.411882779,1.869742049,0.624334774
919,22107,Tensas Parish,Louisiana,LA,19.57759436,135.7227118,89.028576,15.67681475,38.3697952,45.95339006,2006.360021,14.08982374,260.7706848,20.54023696,107.0141607,62.49962845,22.53613515,0.158261812,2.929067233,0.230715102,1.202020356,0.702017613
920,22109,Terrebonne Parish,Louisiana,LA,21.15999677,146.6135816,4287.444549,6.252895654,47.03064117,46.71646318,98429.39981,-148.2412582,15173.33273,1049.619255,5185.779403,7152.2823,22.95759133,-0.034575668,3.539015504,0.244812322,1.209526874,1.668192374
921,22111,Union Parish,Louisiana,LA,18.80422544,131.6525058,7741.847898,58.21954139,29.82814819,11.95231042,170649.1608,-676.4454679,9486.297533,3050.006798,14444.64085,7293.493461,22.04243264,-0.087375195,1.225327294,0.393963668,1.865787218,0.942086897
922,22113,Vermilion Parish,Louisiana,LA,20.81385586,147.9978228,17624.08939,21.41459435,57.2564327,21.32897295,426404.6797,-718.5719398,33287.16947,6712.171302,34860.74972,18310.25119,24.19442335,-0.040772146,1.888731312,0.380852091,1.978017074,1.038933177
923,22115,Vernon Parish,Louisiana,LA,19.84451747,142.1264718,6746.818255,49.75587791,37.39297133,12.85115075,161341.1366,-521.2230735,9193.504403,2733.898568,13437.38569,6499.440674,23.91366278,-0.077254649,1.362642961,0.405213015,1.991662616,0.963334186
924,22117,Washington Parish,Louisiana,LA,19.90931065,153.7369489,10635.78794,62.58906134,26.86399474,10.54694392,236458.174,-1535.929521,12072.65283,4995.527693,20368.30874,12163.64704,22.23231371,-0.144411446,1.135097174,0.469690419,1.915072852,1.143652648
925,22119,Webster Parish,Louisiana,LA,18.92318794,129.6520816,5838.828884,43.44301014,42.76498047,13.79200938,130378.3127,-219.5712173,7830.342078,2084.549875,11594.73305,4607.869316,22.32953136,-0.037605352,1.341080931,0.357015065,1.985797714,0.789176975
926,22121,West Baton Rouge Parish,Louisiana,LA,20.26618203,152.6259084,3777.949568,13.8147916,53.79365905,32.39154936,91875.88422,179.4143503,9290.012611,1292.24356,6639.575266,3562.560205,24.31898112,0.047489874,2.459009165,0.342048917,1.757454711,0.942987761
927,22123,West Carroll Parish,Louisiana,LA,19.06769057,134.991899,1093.842883,11.91394061,68.13663477,19.94942462,25591.11037,193.7620278,1388.653173,315.1390237,2438.363205,-68.86677128,23.39559983,0.177138811,1.269517949,0.288102641,2.22917134,-0.062958559
928,22125,West Feliciana Parish,Louisiana,LA,19.99065375,154.9742171,11585.8625,19.98384462,66.89429809,13.12185729,269660.7407,-23.33047653,17693.51267,4374.685537,22666.8481,8638.761928,23.27498195,-0.002013702,1.527164048,0.377588249,1.956423019,0.745629592
929,22127,Winn Parish,Louisiana,LA,19.36542109,137.6897805,1297.262207,53.77554026,33.97843707,12.24602267,29278.46229,-106.2875857,1656.155677,504.2981772,2729.597128,1212.505933,22.56942516,-0.08193223,1.276654533,0.38874036,2.104121367,0.934665272
930,23003,Aroostook,Maine,ME,4.51270808,91.5582108,26759.96912,34.39563991,53.24013154,12.36422854,336664.9525,-3906.011155,61993.56234,10379.46078,31133.63474,43572.14251,12.58091708,-0.145964711,2.316652985,0.387872674,1.163440608,1.628258326
931,23005,Cumberland,Maine,ME,7.940334484,107.5818278,1020.386108,42.52993074,40.95731337,16.51275589,13700.83754,-176.2019216,2543.377114,448.1418304,1188.293019,1857.841121,13.42711101,-0.172681616,2.492563447,0.439188487,1.164552329,1.820723652
932,23007,Franklin,Maine,ME,5.239335625,111.8554749,425.74071,56.91399761,36.11038947,6.975612928,5613.051648,-82.20584245,1011.54665,197.5706038,358.2088531,794.5851536,13.1842023,-0.193088987,2.375968814,0.464063218,0.841377967,1.866359347
933,23017,Oxford,Maine,ME,6.235963486,113.5527401,398.645374,62.24543482,32.99272589,4.761839288,5415.72634,-83.53735406,913.2565941,192.4411303,341.1896096,756.8823861,13.58532343,-0.20955305,2.290899766,0.482737648,0.855872492,1.898635819
934,23019,Penobscot,Maine,ME,6.313595163,107.6668976,892.605466,41.33946767,49.81700527,8.843525814,11486.33114,-147.4137959,2104.654226,382.2785399,947.1747807,1549.029928,12.86831818,-0.165150004,2.357877367,0.428272685,1.061134865,1.735402691
935,23021,Piscataquis,Maine,ME,4.999666508,108.1962325,443.503518,33.23057883,53.68119153,13.08822964,6073.56106,-63.44646894,1021.102741,166.4018452,461.754203,713.95216,13.69450481,-0.14305742,2.302355448,0.375198478,1.041151162,1.609800444
936,23023,Sagadahoc,Maine,ME,7.67,107.86,1387.330338,50.7134162,37.17398783,12.11259597,19009.10549,-236.8114942,3373.505569,594.1240719,1682.436453,2472.479372,13.70193167,-0.170695823,2.431652705,0.428249895,1.212715103,1.782185038
937,23029,Washington,Maine,ME,7.039716014,115.748827,20.876001,65.35526663,28.48053199,6.164201372,244.4772143,-3.642018346,46.46936075,10.49646493,19.35228359,36.52004989,11.71092176,-0.174459579,2.225970422,0.502800557,0.927011049,1.749379581
938,24001,Allegany,Maryland,MD,10.83469393,95.07462953,3499.038455,31.45691768,50.7475049,17.79557742,65746.37496,-61.21724804,7833.944934,1043.942461,5874.953255,3756.05499,18.78984064,-0.017495449,2.238885064,0.29835124,1.679019345,1.073453475
