"","fips","simyear","stover_removal","stover_dryyield_kgha"
"700",17023,2029,"G75S",8833.31906976744
"701",17023,2031,"G",0
"702",17023,2031,"G25S",3466.61558139535
"703",17023,2031,"G50S",6915.40209302326
"704",17023,2031,"G75S",10335.8746511628
"705",17023,2033,"G",0
"706",17023,2033,"G25S",3778.88604651163
"707",17023,2033,"G50S",7541.41860465116
"708",17023,2033,"G75S",11275.1874418605
"709",17023,2035,"G",0
"710",17023,2035,"G25S",3038.61279069767
"711",17023,2035,"G50S",6075.1288372093
"712",17023,2035,"G75S",9109.86604651163
"713",17023,2037,"G",0
"714",17023,2037,"G25S",3700.7023255814
"715",17023,2037,"G50S",7397.29348837209
"716",17023,2037,"G75S",11083.4753488372
"717",17023,2039,"G",0
"718",17023,2039,"G25S",3602.57465116279
"719",17023,2039,"G50S",7151.73302325581
"720",17023,2039,"G75S",10639.6946511628
"721",17025,2011,"G",0
"722",17025,2011,"G25S",2317.6223255814
"723",17025,2011,"G50S",4633.62325581395
"724",17025,2011,"G75S",6951.94976744186
"725",17025,2013,"G",0
"726",17025,2013,"G25S",2376.95720930233
"727",17025,2013,"G50S",4752.99720930233
"728",17025,2013,"G75S",7132.06697674419
"729",17025,2015,"G",0
"730",17025,2015,"G25S",2396.90511627907
"731",17025,2015,"G50S",4794.30139534884
"732",17025,2015,"G75S",7188.24186046512
"733",17025,2017,"G",0
"734",17025,2017,"G25S",2502.40837209302
"735",17025,2017,"G50S",5000.23069767442
"736",17025,2017,"G75S",7491.14139534884
"737",17025,2019,"G",0
"738",17025,2019,"G25S",2366.45953488372
"739",17025,2019,"G50S",4735.03162790698
"740",17025,2019,"G75S",7107.33767441861
"741",17025,2021,"G",0
"742",17025,2021,"G25S",1994.85767441861
"743",17025,2021,"G50S",3992.04093023256
"744",17025,2021,"G75S",5988.30697674419
"745",17025,2023,"G",0
"746",17025,2023,"G25S",3066.52465116279
"747",17025,2023,"G50S",6085.25953488372
"748",17025,2023,"G75S",9044.15069767442
"749",17025,2025,"G",0
"750",17025,2025,"G25S",2896.41395348837
"751",17025,2025,"G50S",5775.76186046512
"752",17025,2025,"G75S",8628.95441860465
"753",17025,2027,"G",0
"754",17025,2027,"G25S",2672.30604651163
"755",17025,2027,"G50S",5346.02046511628
"756",17025,2027,"G75S",8018.32651162791
"757",17025,2029,"G",0
"758",17025,2029,"G25S",2974.14046511628
"759",17025,2029,"G50S",5946.65953488372
"760",17025,2029,"G75S",8915.93581395349
"761",17025,2031,"G",0
"762",17025,2031,"G25S",2731.31534883721
"763",17025,2031,"G50S",5440.63534883721
"764",17025,2031,"G75S",8127.4688372093
"765",17025,2033,"G",0
"766",17025,2033,"G25S",2956.40558139535
"767",17025,2033,"G50S",5858.81395348837
"768",17025,2033,"G75S",8688.89860465116
"769",17025,2035,"G",0
"770",17025,2035,"G25S",2714.61023255814
"771",17025,2035,"G50S",5427.17302325581
"772",17025,2035,"G75S",8131.41581395349
"773",17025,2037,"G",0
"774",17025,2037,"G25S",3180.87441860465
"775",17025,2037,"G50S",6348.35162790698
"776",17025,2037,"G75S",9489.67348837209
"777",17025,2039,"G",0
"778",17025,2039,"G25S",2985.3423255814
"779",17025,2039,"G50S",5882.50790697675
"780",17025,2039,"G75S",8683.60279069767
"781",17027,2011,"G",0
"782",17027,2011,"G25S",1976.33209302326
"783",17027,2011,"G50S",3954.21813953488
"784",17027,2011,"G75S",5930.55023255814
"785",17027,2013,"G",0
"786",17027,2013,"G25S",2245.81813953488
"787",17027,2013,"G50S",4491.71441860465
"788",17027,2013,"G75S",6736.99534883721
"789",17027,2015,"G",0
"790",17027,2015,"G25S",2199.86418604651
"791",17027,2015,"G50S",4398.71162790698
"792",17027,2015,"G75S",6592.82976744186
"793",17027,2017,"G",0
"794",17027,2017,"G25S",2134.64325581395
"795",17027,2017,"G50S",4269.50046511628
"796",17027,2017,"G75S",6402.4911627907
"797",17027,2019,"G",0
"798",17027,2019,"G25S",2004.03581395349
"799",17027,2019,"G50S",4007.99348837209
"800",17027,2019,"G75S",6012.64465116279
"801",17027,2021,"G",0
"802",17027,2021,"G25S",2075.03395348837
"803",17027,2021,"G50S",4151.7
"804",17027,2021,"G75S",6227.75069767442
"805",17027,2023,"G",0
"806",17027,2023,"G25S",2830.44046511628
"807",17027,2023,"G50S",5637.59395348837
"808",17027,2023,"G75S",8404.05534883721
"809",17027,2025,"G",0
"810",17027,2025,"G25S",2566.0488372093
"811",17027,2025,"G50S",5124.36511627907
"812",17027,2025,"G75S",7668.05023255814
"813",17027,2027,"G",0
"814",17027,2027,"G25S",2488.77348837209
"815",17027,2027,"G50S",4979.79441860465
"816",17027,2027,"G75S",7469.79860465116
"817",17027,2029,"G",0
"818",17027,2029,"G25S",2584.44558139535
"819",17027,2029,"G50S",5169.12558139535
"820",17027,2029,"G75S",7753.24790697674
"821",17027,2031,"G",0
"822",17027,2031,"G25S",2700.64511627907
"823",17027,2031,"G50S",5385.68418604651
"824",17027,2031,"G75S",8038.03534883721
"825",17027,2033,"G",0
"826",17027,2033,"G25S",2896.27069767442
"827",17027,2033,"G50S",5747.89162790698
"828",17027,2033,"G75S",8552.46976744186
"829",17027,2035,"G",0
"830",17027,2035,"G25S",2799.04418604651
"831",17027,2035,"G50S",5598.85023255814
"832",17027,2035,"G75S",8393.53627906977
"833",17027,2037,"G",0
"834",17027,2037,"G25S",2993.04697674419
"835",17027,2037,"G50S",5986.20930232558
"836",17027,2037,"G75S",8971.20139534884
"837",17027,2039,"G",0
"838",17027,2039,"G25S",2814.98
"839",17027,2039,"G50S",5579.48604651163
"840",17027,2039,"G75S",8286.01488372093
"841",17029,2011,"G",0
"842",17029,2011,"G25S",2709.28465116279
"843",17029,2011,"G50S",5418.56930232558
"844",17029,2011,"G75S",8129.58813953488
"845",17029,2013,"G",0
"846",17029,2013,"G25S",3285.78348837209
"847",17029,2013,"G50S",6571.87
"848",17029,2013,"G75S",9859.38767441861
"849",17029,2015,"G",0
"850",17029,2015,"G25S",3030.24697674419
"851",17029,2015,"G50S",6060.49395348837
"852",17029,2015,"G75S",9090.72651162791
"853",17029,2017,"G",0
"854",17029,2017,"G25S",2874.11441860465
"855",17029,2017,"G50S",5746.49465116279
"856",17029,2017,"G75S",8620.60906976744
"857",17029,2019,"G",0
"858",17029,2019,"G25S",3009.31465116279
"859",17029,2019,"G50S",6018.62930232558
"860",17029,2019,"G75S",9028.23255813954
"861",17029,2021,"G",0
"862",17029,2021,"G25S",2900.56674418605
"863",17029,2021,"G50S",5799.68790697674
"864",17029,2021,"G75S",8700.24023255814
"865",17029,2023,"G",0
"866",17029,2023,"G25S",3430.87860465116
"867",17029,2023,"G50S",6859.72
"868",17029,2023,"G75S",10284.79
"869",17029,2025,"G",0
"870",17029,2025,"G25S",3415.45186046512
"871",17029,2025,"G50S",6831.20674418605
"872",17029,2025,"G75S",10245.2130232558
"873",17029,2027,"G",0
"874",17029,2027,"G25S",3107.54976744186
"875",17029,2027,"G50S",6215.40255813953
"876",17029,2027,"G75S",9324.98953488372
"877",17029,2029,"G",0
"878",17029,2029,"G25S",3043.8988372093
"879",17029,2029,"G50S",6088.10069767442
"880",17029,2029,"G75S",9130.55395348837
"881",17029,2031,"G",0
"882",17029,2031,"G25S",3730.59372093023
"883",17029,2031,"G50S",7459.15023255814
"884",17029,2031,"G75S",11184.238372093
"885",17029,2033,"G",0
"886",17029,2033,"G25S",4157.67511627907
"887",17029,2033,"G50S",8313.32744186047
"888",17029,2033,"G75S",12463.1711627907
"889",17029,2035,"G",0
"890",17029,2035,"G25S",3424.46651162791
"891",17029,2035,"G50S",6848.64441860465
"892",17029,2035,"G75S",10272.2425581395
"893",17029,2037,"G",0
"894",17029,2037,"G25S",3930.60186046512
"895",17029,2037,"G50S",7861.20372093023
"896",17029,2037,"G75S",11789.7539534884
"897",17029,2039,"G",0
"898",17029,2039,"G25S",4072.22604651163
"899",17029,2039,"G50S",8140.37767441861
"900",17029,2039,"G75S",12202.7206976744
"901",17031,2011,"G",0
"902",17031,2011,"G25S",3048.24860465116
"903",17031,2011,"G50S",6095.91604651163
"904",17031,2011,"G75S",9144.16465116279
"905",17031,2013,"G",0
"906",17031,2013,"G25S",3132.56093023256
"907",17031,2013,"G50S",6265.70302325581
"908",17031,2013,"G75S",9399.42627906977
"909",17031,2015,"G",0
"910",17031,2015,"G25S",3304.65209302326
"911",17031,2015,"G50S",6610.46651162791
"912",17031,2015,"G75S",9913.37418604651
"913",17031,2017,"G",0
"914",17031,2017,"G25S",2751.74488372093
"915",17031,2017,"G50S",5505.23418604651
"916",17031,2017,"G75S",8258.14139534884
"917",17031,2019,"G",0
"918",17031,2019,"G25S",2993.02418604651
"919",17031,2019,"G50S",5986.04744186046
"920",17031,2019,"G75S",8981.97744186047
"921",17031,2021,"G",0
"922",17031,2021,"G25S",2068.02674418605
"923",17031,2021,"G50S",4139.54139534884
"924",17031,2021,"G75S",6211.05511627907
"925",17031,2023,"G",0
"926",17031,2023,"G25S",3604.06162790698
"927",17031,2023,"G50S",7190.0988372093
"928",17031,2023,"G75S",10754.6227906977
"929",17031,2025,"G",0
"930",17031,2025,"G25S",3188.95511627907
"931",17031,2025,"G50S",6377.90930232558
"932",17031,2025,"G75S",9566.86348837209
"933",17031,2027,"G",0
"934",17031,2027,"G25S",3606.97953488372
"935",17031,2027,"G50S",7216.28372093023
"936",17031,2027,"G75S",10822.6811627907
"937",17031,2029,"G",0
"938",17031,2029,"G25S",2807.56069767442
"939",17031,2029,"G50S",5617.44697674419
"940",17031,2029,"G75S",8426.7511627907
"941",17031,2031,"G",0
"942",17031,2031,"G25S",3754.65255813953
"943",17031,2031,"G50S",7510.46744186047
"944",17031,2031,"G75S",11265.7011627907
"945",17031,2033,"G",0
"946",17031,2033,"G25S",4806.98046511628
"947",17031,2033,"G50S",9618.61023255814
"948",17031,2033,"G75S",14427.333255814
"949",17031,2035,"G",0
"950",17031,2035,"G25S",2920.35651162791
"951",17031,2035,"G50S",5843.61790697674
"952",17031,2035,"G75S",8770.94837209302
"953",17031,2037,"G",0
"954",17031,2037,"G25S",3534.30534883721
"955",17031,2037,"G50S",7072.67976744186
"956",17031,2037,"G75S",10609.3097674419
"957",17031,2039,"G",0
"958",17031,2039,"G25S",3788.37395348837
"959",17031,2039,"G50S",7577.91023255814
"960",17031,2039,"G75S",11366.8644186047
"961",17033,2011,"G",0
"962",17033,2011,"G25S",2384.41534883721
"963",17033,2011,"G50S",4768.83069767442
"964",17033,2011,"G75S",7151.3276744186
"965",17033,2013,"G",0
"966",17033,2013,"G25S",2808.48790697674
"967",17033,2013,"G50S",5617.2676744186
"968",17033,2013,"G75S",8425.52488372093
"969",17033,2015,"G",0
"970",17033,2015,"G25S",2587.09395348837
"971",17033,2015,"G50S",5175.0023255814
"972",17033,2015,"G75S",7762.03744186047
"973",17033,2017,"G",0
"974",17033,2017,"G25S",2534.82720930233
"975",17033,2017,"G50S",5070.06162790698
"976",17033,2017,"G75S",7603.37767441861
"977",17033,2019,"G",0
"978",17033,2019,"G25S",2774.70581395349
"979",17033,2019,"G50S",5541.67697674419
"980",17033,2019,"G75S",8301.96325581395
"981",17033,2021,"G",0
"982",17033,2021,"G25S",2474.88465116279
"983",17033,2021,"G50S",4948.25813953488
"984",17033,2021,"G75S",7423.43465116279
"985",17033,2023,"G",0
"986",17033,2023,"G25S",3297.78976744186
"987",17033,2023,"G50S",6588.54395348837
"988",17033,2023,"G75S",9872.14720930233
"989",17033,2025,"G",0
"990",17033,2025,"G25S",3018.95069767442
"991",17033,2025,"G50S",6026.67837209302
"992",17033,2025,"G75S",9014.22674418605
"993",17033,2027,"G",0
"994",17033,2027,"G25S",2414.36069767442
"995",17033,2027,"G50S",4828.60604651163
"996",17033,2027,"G75S",7239.71139534884
"997",17033,2029,"G",0
"998",17033,2029,"G25S",2884.70953488372
"999",17033,2029,"G50S",5767.50069767442
"1000",17033,2029,"G75S",8648.4888372093
"1001",17033,2031,"G",0
"1002",17033,2031,"G25S",3344.88511627907
"1003",17033,2031,"G50S",6670.00279069767
"1004",17033,2031,"G75S",9965.11627906977
"1005",17033,2033,"G",0
"1006",17033,2033,"G25S",3633.01953488372
"1007",17033,2033,"G50S",7248.0723255814
"1008",17033,2033,"G75S",10829.8090697674
"1009",17033,2035,"G",0
"1010",17033,2035,"G25S",2919.36023255814
"1011",17033,2035,"G50S",5835.69813953488
"1012",17033,2035,"G75S",8743.31279069768
"1013",17033,2037,"G",0
"1014",17033,2037,"G25S",3544.53441860465
"1015",17033,2037,"G50S",7087.67534883721
"1016",17033,2037,"G75S",10625.1765116279
"1017",17033,2039,"G",0
"1018",17033,2039,"G25S",3446.73069767442
"1019",17033,2039,"G50S",6818.74860465116
"1020",17033,2039,"G75S",10110.2420930233
"1021",17035,2011,"G",0
"1022",17035,2011,"G25S",2583.1823255814
"1023",17035,2011,"G50S",5166.36465116279
"1024",17035,2011,"G75S",7749.00837209302
"1025",17035,2013,"G",0
"1026",17035,2013,"G25S",2936.13209302326
"1027",17035,2013,"G50S",5874.58976744186
"1028",17035,2013,"G75S",8811.26046511628
"1029",17035,2015,"G",0
"1030",17035,2015,"G25S",2754.19813953488
"1031",17035,2015,"G50S",5506.60930232558
"1032",17035,2015,"G75S",8261.34604651163
"1033",17035,2017,"G",0
"1034",17035,2017,"G25S",2692.11720930233
"1035",17035,2017,"G50S",5383.52465116279
"1036",17035,2017,"G75S",8073.14511627907
"1037",17035,2019,"G",0
"1038",17035,2019,"G25S",2842.57023255814
"1039",17035,2019,"G50S",5686.2176744186
"1040",17035,2019,"G75S",8529.86511627907
"1041",17035,2021,"G",0
"1042",17035,2021,"G25S",2552.5823255814
"1043",17035,2021,"G50S",5103.91627906977
"1044",17035,2021,"G75S",7657.03720930233
"1045",17035,2023,"G",0
"1046",17035,2023,"G25S",3245.77674418605
"1047",17035,2023,"G50S",6469.5711627907
"1048",17035,2023,"G75S",9651.35906976744
"1049",17035,2025,"G",0
"1050",17035,2025,"G25S",3103.01023255814
"1051",17035,2025,"G50S",6206.75534883721
"1052",17035,2025,"G75S",9302.10418604651
"1053",17035,2027,"G",0
"1054",17035,2027,"G25S",2554.90790697674
"1055",17035,2027,"G50S",5108.0288372093
"1056",17035,2027,"G75S",7662.93674418604
"1057",17035,2029,"G",0
"1058",17035,2029,"G25S",2711.08930232558
"1059",17035,2029,"G50S",5423.96558139535
"1060",17035,2029,"G75S",8135.59348837209
"1061",17035,2031,"G",0
"1062",17035,2031,"G25S",3093.68279069767
"1063",17035,2031,"G50S",6173.95069767442
"1064",17035,2031,"G75S",9229.37209302326
"1065",17035,2033,"G",0
"1066",17035,2033,"G25S",3623.84
"1067",17035,2033,"G50S",7217.13023255814
"1068",17035,2033,"G75S",10746.2604651163
"1069",17035,2035,"G",0
"1070",17035,2035,"G25S",2872.9488372093
"1071",17035,2035,"G50S",5748.05209302326
"1072",17035,2035,"G75S",8621.73581395349
"1073",17035,2037,"G",0
"1074",17035,2037,"G25S",3517.59813953488
"1075",17035,2037,"G50S",7032.52837209302
"1076",17035,2037,"G75S",10538.3525581395
"1077",17035,2039,"G",0
"1078",17035,2039,"G25S",3407.0976744186
"1079",17035,2039,"G50S",6736.62046511628
"1080",17035,2039,"G75S",9982.30139534884
"1081",17037,2011,"G",0
"1082",17037,2011,"G25S",3483.2088372093
"1083",17037,2011,"G50S",6967.39813953488
"1084",17037,2011,"G75S",10450.6069767442
"1085",17037,2013,"G",0
"1086",17037,2013,"G25S",3273.5111627907
"1087",17037,2013,"G50S",6547.02232558139
"1088",17037,2013,"G75S",9820.41674418605
"1089",17037,2015,"G",0
"1090",17037,2015,"G25S",3763.93162790698
"1091",17037,2015,"G50S",7528.53581395349
"1092",17037,2015,"G75S",11292.4674418605
"1093",17037,2017,"G",0
"1094",17037,2017,"G25S",2998.93209302326
"1095",17037,2017,"G50S",5997.86418604651
"1096",17037,2017,"G75S",8997.4688372093
"1097",17037,2019,"G",0
"1098",17037,2019,"G25S",3508.90697674419
"1099",17037,2019,"G50S",7017.18511627907
"1100",17037,2019,"G75S",10527.4679069767
"1101",17037,2021,"G",0
"1102",17037,2021,"G25S",2566.0223255814
"1103",17037,2021,"G50S",5132.39627906977
"1104",17037,2021,"G75S",7701.09581395349
"1105",17037,2023,"G",0
"1106",17037,2023,"G25S",3620.34511627907
"1107",17037,2023,"G50S",7236.71162790698
"1108",17037,2023,"G75S",10847.1693023256
"1109",17037,2025,"G",0
"1110",17037,2025,"G25S",3682.81348837209
"1111",17037,2025,"G50S",7367.79209302326
"1112",17037,2025,"G75S",11050.9572093023
"1113",17037,2027,"G",0
"1114",17037,2027,"G25S",3583.35488372093
"1115",17037,2027,"G50S",7166.59302325581
"1116",17037,2027,"G75S",10750.46
"1117",17037,2029,"G",0
"1118",17037,2029,"G25S",3208.86325581395
"1119",17037,2029,"G50S",6418.86744186047
"1120",17037,2029,"G75S",9629.26697674419
"1121",17037,2031,"G",0
"1122",17037,2031,"G25S",3915.16744186046
"1123",17037,2031,"G50S",7829.35441860465
"1124",17037,2031,"G75S",11745.1944186047
"1125",17037,2033,"G",0
"1126",17037,2033,"G25S",4671.53720930233
"1127",17037,2033,"G50S",9344.72744186046
"1128",17037,2033,"G75S",14016.9372093023
"1129",17037,2035,"G",0
"1130",17037,2035,"G25S",3195.46418604651
"1131",17037,2035,"G50S",6393.53255813954
"1132",17037,2035,"G75S",9594.11767441861
"1133",17037,2037,"G",0
"1134",17037,2037,"G25S",4345.2088372093
"1135",17037,2037,"G50S",8691.28139534884
"1136",17037,2037,"G75S",13036.5339534884
"1137",17037,2039,"G",0
"1138",17037,2039,"G25S",4394.83674418605
"1139",17037,2039,"G50S",8788.02046511628
"1140",17037,2039,"G75S",13184.0418604651
"1141",17039,2011,"G",0
"1142",17039,2011,"G25S",2955.51837209302
"1143",17039,2011,"G50S",5911.03674418605
"1144",17039,2011,"G75S",8866.55511627907
"1145",17039,2013,"G",0
"1146",17039,2013,"G25S",3152.17441860465
"1147",17039,2013,"G50S",6304.83465116279
"1148",17039,2013,"G75S",9457.03604651163
"1149",17039,2015,"G",0
"1150",17039,2015,"G25S",3369.40348837209
"1151",17039,2015,"G50S",6736.99441860465
"1152",17039,2015,"G75S",10104.5853488372
"1153",17039,2017,"G",0
"1154",17039,2017,"G25S",2963.33534883721
"1155",17039,2017,"G50S",5927.12953488372
"1156",17039,2017,"G75S",8890.49186046512
"1157",17039,2019,"G",0
"1158",17039,2019,"G25S",2926.12976744186
"1159",17039,2019,"G50S",5852.23255813954
"1160",17039,2019,"G75S",8779.38790697674
"1161",17039,2021,"G",0
"1162",17039,2021,"G25S",2344.50418604651
"1163",17039,2021,"G50S",4690.49279069767
"1164",17039,2021,"G75S",7038.88348837209
"1165",17039,2023,"G",0
"1166",17039,2023,"G25S",3457.79372093023
"1167",17039,2023,"G50S",6915.58744186047
"1168",17039,2023,"G75S",10373.3811627907
"1169",17039,2025,"G",0
"1170",17039,2025,"G25S",3331.39674418605
"1171",17039,2025,"G50S",6661.95255813954
"1172",17039,2025,"G75S",9994.32093023256
"1173",17039,2027,"G",0
"1174",17039,2027,"G25S",3456.66441860465
"1175",17039,2027,"G50S",6915.16837209302
"1176",17039,2027,"G75S",10373.7760465116
"1177",17039,2029,"G",0
"1178",17039,2029,"G25S",3255.46139534884
"1179",17039,2029,"G50S",6510.92279069767
"1180",17039,2029,"G75S",9767.35581395349
"1181",17039,2031,"G",0
"1182",17039,2031,"G25S",3634.36255813953
"1183",17039,2031,"G50S",7269.23790697674
"1184",17039,2031,"G75S",10904.1402325581
"1185",17039,2033,"G",0
"1186",17039,2033,"G25S",4329.31372093023
"1187",17039,2033,"G50S",8661.43860465116
"1188",17039,2033,"G75S",12990.7523255814
"1189",17039,2035,"G",0
"1190",17039,2035,"G25S",3455.94
"1191",17039,2035,"G50S",6912.72093023256
"1192",17039,2035,"G75S",10370.1723255814
"1193",17039,2037,"G",0
"1194",17039,2037,"G25S",3898.93953488372
"1195",17039,2037,"G50S",7800.20441860465
"1196",17039,2037,"G75S",11699.1709302326
"1197",17039,2039,"G",0
"1198",17039,2039,"G25S",4451.58558139535
"1199",17039,2039,"G50S",8899.03325581395
"1200",17039,2039,"G75S",13344.6413953488
"1201",17041,2011,"G",0
"1202",17041,2011,"G25S",2708.8523255814
"1203",17041,2011,"G50S",5416.27906976744
"1204",17041,2011,"G75S",8125.13139534884
"1205",17041,2013,"G",0
"1206",17041,2013,"G25S",3286.01395348837
"1207",17041,2013,"G50S",6571.61046511628
"1208",17041,2013,"G75S",9857.62441860465
"1209",17041,2015,"G",0
"1210",17041,2015,"G25S",3027.87441860465
"1211",17041,2015,"G50S",6055.36395348837
"1212",17041,2015,"G75S",9083.23837209302
"1213",17041,2017,"G",0
"1214",17041,2017,"G25S",2853.45581395349
"1215",17041,2017,"G50S",5706.94418604651
"1216",17041,2017,"G75S",8562.30813953489
"1217",17041,2019,"G",0
"1218",17041,2019,"G25S",2950.68023255814
"1219",17041,2019,"G50S",5899.51744186047
"1220",17041,2019,"G75S",8850.64767441861
"1221",17041,2021,"G",0
"1222",17041,2021,"G25S",2701.1976744186
"1223",17041,2021,"G50S",5404.75348837209
"1224",17041,2021,"G75S",8106.8511627907
"1225",17041,2023,"G",0
"1226",17041,2023,"G25S",3441.86046511628
"1227",17041,2023,"G50S",6883.72093023256
"1228",17041,2023,"G75S",10325.5488372093
"1229",17041,2025,"G",0
"1230",17041,2025,"G25S",3387.37441860465
"1231",17041,2025,"G50S",6777.04186046512
"1232",17041,2025,"G75S",10164.8662790698
"1233",17041,2027,"G",0
"1234",17041,2027,"G25S",3131.14302325581
"1235",17041,2027,"G50S",6260.82790697674
"1236",17041,2027,"G75S",9392.06860465116
